school,real_size,size,state,setting,status,meanprob,lowprob,highprob,meaNActive,lowactive,highactive,meanincub,lowincub,highincub,meantot,lowtot,hightot,instate,outstate
San Francisco State University,26676,22263,California,Large City,public,100.0,100.0,100.0,133,70,267,61,31,127,194,101,394,193.59036784747212,0.5596132292645887
San Jose State University,27777,23097,California,Large City,NA,100.0,100.0,100.0,139,73,280,64,32,133,203,105,413,202.8518388151392,0.21607855671989354
Santa Clara University,5498,5411,California,Midsize City,private,100.0,100.0,100.0,23,12,46,10,5,22,33,17,68,24.672851510701953,8.266454384659108
Sarah Lawrence College,1401,1384,New York,Suburb,NA,99.83,96.28,100.0,4,2,9,2,1,4,6,3,13,0.8018898125438662,5.533821149077242
SavanNAh State University,4237,3687,Georgia,Midsize City,NA,100.0,99.0,100.0,10,3,28,5,1,14,15,4,42,11.700701046920612,2.7689605941438518
Schreiner University,1249,1137,Texas,Town,NA,100.0,99.98,100.0,15,6,35,6,2,13,21,8,48,20.408453108041613,0.14326694405277426
Scripps College,1064,1060,California,Suburb,NA,99.61,94.2,100.0,4,2,8,2,1,4,6,3,12,3.1628106387606065,2.3560392005334494
Seattle Pacific University,2898,2783,Washington,Large City,private,100.0,99.81,100.0,7,4,14,4,2,8,11,6,22,6.175244040148895,4.666265140662769
Seattle University,4563,4325,Washington,Large City,private,100.0,100.0,100.0,13,7,27,6,3,15,19,10,42,7.139667545231531,12.353130990670984
Seton Hall University,5972,5554,New Jersey,Suburb,NA,100.0,100.0,100.0,24,13,47,11,6,23,35,19,70,28.185241376565163,6.299362333973198
Seton Hill University,2091,1551,Pennsylvania,Suburb,NA,99.52,94.45,100.0,4,2,7,2,1,3,6,3,10,3.319438170915519,1.9996071276102634
Sewanee - The University of the South,1700,1687,Tennessee,Rural,NA,99.99,98.74,100.0,7,3,15,3,1,7,10,4,22,1.4106422520933528,8.3468871676523
Shaw University,1545,1466,North CaroliNA,Large City,private,98.63,87.52,99.99,3,1,6,1,1,3,4,2,9,1.3308317794128024,2.944390477933155
Shawnee State University,3408,2832,Ohio,Town,public,99.97,98.55,100.0,6,3,11,3,1,5,9,4,16,7.22903275680982,0.8940566333982799
SheNAndoah University,2060,1991,Virginia,Small City,NA,99.99,98.66,100.0,6,3,12,3,1,6,9,4,18,6.64940959849357,2.7313789307158514
Shepherd University,3419,2614,West Virginia,Town,NA,99.51,92.39,100.0,4,2,7,2,1,3,6,3,10,0.46390126129840054,4.845736935547404
Shippensburg University of Pennsylvania,5573,5160,Pennsylvania,Town,NA,100.0,99.89,100.0,8,5,16,4,2,8,12,7,24,10.69090872253714,1.6492098044649648
Shorter University,1402,1140,Georgia,Small City,NA,99.4,81.98,100.0,4,1,10,2,1,5,6,2,15,3.6197921099608545,1.476895118575821
Shorter University - College of Adult & ProfessioNAl Programs,113,56,Georgia,Small City,NA,28.74,8.88,65.48,0,0,1,0,0,0,0,0,1,0.3383263096985745,0.0
SieNA College,3161,3039,New York,Suburb,NA,99.99,99.65,100.0,7,4,11,3,2,5,10,6,16,7.321602636270082,2.2333886394724636
SieNA Heights University,2301,1290,Michigan,Town,NA,99.95,97.12,100.0,5,2,11,2,1,6,7,3,17,6.942694060766212,0.5890731006454006
Sierra Nevada College,452,410,Nevada,Town,private,95.63,75.17,99.96,2,1,5,1,0,3,3,1,8,1.0350615799168799,2.077229723310628
Silver Lake College of the Holy Family,393,267,Wisconsin,Town,NA,32.87,18.49,56.21,0,0,1,0,0,0,0,0,1,0.17834083775054088,0.21860765101595891
Simmons College,1743,1553,Massachusetts,Large City,NA,99.76,96.17,100.0,4,2,8,2,1,4,6,3,12,4.503861190844754,1.5171940494713365
Simpson College,1433,1280,Iowa,Town,NA,98.6,77.21,100.0,3,1,8,1,0,4,4,1,12,3.751379861255876,0.508063051040692
Simpson University,779,619,California,Small City,NA,99.45,93.16,100.0,4,2,7,2,1,3,6,3,10,4.429399158449461,0.7613866313337037
Skidmore College,2682,2636,New York,Suburb,private,99.99,99.37,100.0,6,4,12,3,2,6,9,6,18,2.489925975906135,6.640802055163385
Slippery Rock University of Pennsylvania,7613,7125,Pennsylvania,Town,NA,100.0,99.99,100.0,12,7,22,5,3,11,17,10,33,13.472283349538671,3.591758255951716
Smith College,2526,2505,Massachusetts,Suburb,private,100.0,99.6,100.0,7,4,15,3,2,7,10,6,22,2.3242988754264986,8.36181843115764
Soka University of America,409,412,California,Suburb,NA,92.96,73.78,99.6,2,1,4,1,0,2,3,1,6,2.049969858455949,0.5931380646473227
Sonoma State University,8670,7887,California,Suburb,NA,100.0,100.0,100.0,43,23,87,20,10,41,63,33,128,63.131750319520165,0.2122178758036426
South CaroliNA State University,2523,2281,South CaroliNA,Town,NA,100.0,100.0,100.0,21,10,42,11,5,22,32,15,64,28.39042092302486,3.1773779442647845
South College,1410,1410,Tennessee,Midsize City,NA,99.22,83.55,100.0,3,1,8,1,1,4,4,2,12,4.839429623969897,0.0
South Dakota State University,10886,8425,South Dakota,Town,NA,100.0,100.0,100.0,18,11,33,9,5,16,27,16,49,20.744027058100475,6.473467798086201
South University - Columbia,806,556,South CaroliNA,Suburb,NA,100.0,99.81,100.0,8,4,16,4,2,9,12,6,25,12.586732268403761,0.0
South University - SavanNAh,499,396,Georgia,Midsize City,NA,95.57,76.01,99.91,2,1,5,1,0,2,3,1,7,0.20958266972478068,2.8896342538119186
South University - Tampa,543,424,Florida,Large City,private,99.94,97.84,100.0,5,3,10,2,1,5,7,4,15,7.390722277691835,0.0
South University - West Palm Beach,699,535,Florida,Suburb,NA,99.99,99.25,100.0,6,3,13,3,2,6,9,5,19,9.391525546238244,0.03088997632321211
Southeast Missouri State University,10462,7779,Missouri,Small City,NA,100.0,99.93,100.0,13,5,31,6,2,15,19,7,46,15.222830524932785,3.1302383307566735
Southeastern LouisiaNA University,13317,8998,LouisiaNA,Small City,NA,100.0,100.0,100.0,66,30,146,30,13,69,96,43,215,93.00029004925061,3.148940956268542
Southeastern Oklahoma State University,3122,2374,Oklahoma,Town,NA,100.0,99.96,100.0,13,6,31,5,2,13,18,8,44,6.594177390410901,12.059042993612069
Southeastern University,6241,4288,Florida,Midsize City,private,100.0,100.0,100.0,44,23,89,21,10,45,65,33,134,55.872771546823174,8.810533782505344
Southern Adventist University,2596,2173,Tennessee,Suburb,NA,100.0,99.84,100.0,10,5,21,4,2,10,14,7,31,2.124543927118699,11.792245946298369
Southern Arkansas University Main Campus,3478,2924,Arkansas,Town,public,100.0,99.88,100.0,11,5,26,5,2,11,16,7,37,4.72714542989062,11.189217531737926
Southern Connecticut State University,7944,6814,Connecticut,Midsize City,NA,99.77,97.53,100.0,4,3,7,2,1,3,6,4,10,3.399779572949412,2.646191885624625
Southern Illinois University Carbondale,10990,9455,Illinois,Small City,NA,100.0,100.0,100.0,14,7,28,6,3,13,20,10,41,15.618723345656726,4.322950869935983
Southern Illinois University Edwardsville,11408,9550,Illinois,Suburb,NA,100.0,99.99,100.0,13,7,26,6,3,12,19,10,38,16.487737379350992,2.0365249313665053
Southern Methodist University,6454,6240,Texas,Suburb,NA,100.0,100.0,100.0,51,23,116,20,8,46,71,31,162,53.374661135117066,17.561017784895107
Southern Nazarene University,1517,1483,Oklahoma,Suburb,NA,99.99,98.2,100.0,7,3,16,3,1,7,10,4,23,2.666513413017787,6.944785102639523
Southern New Hampshire University,70662,19935,New Hampshire,Suburb,NA,100.0,100.0,100.0,124,63,233,57,28,112,181,91,345,19.125941025759833,161.50991804489905
Southern Oregon University,5522,3640,Oregon,Suburb,public,100.0,99.98,100.0,11,6,23,5,3,12,16,9,35,5.262025159559167,10.898242188331261
Southern University and A & M College,5152,4530,LouisiaNA,Midsize City,NA,100.0,100.0,100.0,27,12,61,12,5,28,39,17,89,29.965965863678598,9.53456210403663
Southern University at New Orleans,2108,1520,LouisiaNA,Large City,NA,100.0,99.9,100.0,10,5,23,5,2,11,15,7,34,14.596970966992295,0.6218073873739527
Southern Utah University,8549,6279,Utah,Town,public,100.0,100.0,100.0,40,14,110,21,7,59,61,21,169,39.443868858052724,21.519141061969016
Southern Virginia University,908,853,Virginia,Town,NA,99.38,88.36,100.0,3,1,8,2,1,4,5,2,12,0.7563309495916857,4.30817547305568
Southern Wesleyan University,1360,820,South CaroliNA,Suburb,NA,100.0,99.97,100.0,11,5,22,6,3,12,17,8,34,14.351373392882204,2.077174672779646
Southwest Baptist University,2827,1835,Missouri,Town,private,99.96,95.86,100.0,5,2,13,2,1,6,7,3,19,3.4340074771423135,4.327932226445543
Southwest Minnesota State University,6711,1932,Minnesota,Town,public,99.9,96.77,100.0,5,2,10,2,1,4,7,3,14,2.998360196144902,3.913491526504954
Southwestern Adventist University,802,652,Texas,Town,private,99.99,98.52,100.0,7,3,16,3,1,6,10,4,22,8.758487701227084,1.044652680891541
Southwestern Assemblies of God University,1788,1492,Texas,Suburb,private,100.0,99.98,100.0,15,6,35,6,2,13,21,8,48,18.038113826135625,2.5731396990278976
Southwestern Christian University,620,539,Oklahoma,Suburb,NA,91.64,64.35,99.73,2,1,4,1,0,2,3,1,6,1.5524028247579695,0.9203205883092263
Southwestern College - Winfield,1148,577,Kansas,Town,NA,98.16,82.08,99.99,3,1,6,1,0,3,4,1,9,0.4381678408414594,3.534178364397745
Southwestern Oklahoma State University,4626,3713,Oklahoma,Town,public,100.0,99.9,100.0,12,5,27,5,2,13,17,7,40,11.927204216446475,4.9615727192201975
Southwestern University,1398,1367,Texas,Suburb,NA,100.0,99.99,100.0,16,7,37,6,2,14,22,9,51,21.181755285117326,0.46927030744684856
Spalding University,1250,916,Kentucky,Large City,NA,96.32,76.97,99.96,2,1,5,1,0,3,3,1,8,2.859772503816078,0.4378777929006382
Spelman College,2139,2086,Georgia,Large City,NA,100.0,99.26,100.0,7,3,16,3,1,8,10,4,24,1.6018104043251093,9.215949102247587
Spring Arbor University,1958,1380,Michigan,Suburb,NA,99.82,94.88,100.0,4,2,9,2,1,5,6,3,14,5.5672856392716294,0.736701069955219
Spring Hill College,1376,1363,Alabama,Midsize City,NA,99.99,98.58,100.0,6,3,13,3,1,6,9,4,19,3.105351282726276,5.956955400847998
Springfield College,2230,2188,Massachusetts,Midsize City,private,99.83,97.12,100.0,4,2,8,2,1,4,6,3,12,3.486448313139748,2.8505433680069108
St. Andrews University,641,567,North CaroliNA,Town,NA,94.3,74.28,99.85,2,1,4,1,0,2,3,1,6,0.3317007563218589,2.519416037272173
St Catherine University,3157,2124,Minnesota,Large City,private,94.1,75.25,99.8,2,1,4,1,0,2,3,1,6,1.51357700787456,1.3106802462026264
St. Francis College,2286,2097,New York,Large City,NA,99.9,98.42,100.0,5,3,8,2,1,4,7,4,12,6.252416219544927,0.6456392813407802
St John's College MD,466,458,Maryland,Suburb,NA,88.58,64.95,98.96,1,1,3,1,0,1,2,1,4,0.2484259238282861,1.9112089815068622
St. John's College,319,309,New Mexico,Rural,NA,78.39,51.04,96.72,1,0,2,0,0,1,1,0,3,0.16342860212161292,1.3619891905379828
St John's University - New York,16760,11526,New York,Large City,NA,100.0,100.0,100.0,43,25,81,20,11,38,63,36,119,33.850790601262986,29.24455967201389
St Lawrence University,2411,2372,New York,Town,private,99.84,97.3,100.0,4,2,8,2,1,4,6,3,12,3.0390461736263914,3.38497893203108
St Mary's College of Maryland,1574,1516,Maryland,Suburb,NA,99.04,91.72,99.99,3,2,6,1,1,3,4,3,9,3.7319094335093643,0.9090887183626117
St. Mary's University,2323,2228,Texas,Large City,NA,100.0,100.0,100.0,27,12,63,10,4,24,37,16,87,36.311580488772556,0.7955481349061936
St Olaf College,3039,3003,Minnesota,Town,NA,99.58,92.81,100.0,4,2,8,2,1,4,6,3,12,0.8502325977471954,4.614336085852618
Stanford University,7064,7064,California,Suburb,NA,100.0,100.0,100.0,29,15,61,13,6,29,42,21,90,21.707716536863884,20.54229592672788
SUNY New Paltz,6733,6235,New York,Suburb,NA,100.0,100.0,100.0,14,8,23,6,4,11,20,12,34,18.524816828911923,1.6279144005741564
Stephen F Austin State University,10988,9567,Texas,Town,NA,100.0,100.0,100.0,133,57,313,49,20,116,182,77,429,181.38979327493328,0.9899864573298204
Stephens College,654,542,Missouri,Midsize City,NA,80.33,48.96,98.41,1,0,3,0,0,1,1,0,4,0.7719593421398547,0.8490350730750756
Sterling College Kansas,698,599,Kansas,Rural,private,93.8,71.68,99.8,2,1,4,1,0,2,3,1,6,0.2573704307855174,2.507672102382007
Sterling College Vermont,155,120,Vermont,Rural,private,40.95,23.01,66.4,0,0,1,0,0,0,0,0,1,6.638307904156277e-05,0.5254174089125745
Stetson University,3068,3028,Florida,Suburb,private,100.0,100.0,100.0,25,13,51,12,6,25,37,19,76,35.57890982299532,1.9793341848680346
Stevens Institute of Technology,3125,3113,New Jersey,Suburb,NA,100.0,99.99,100.0,12,7,24,6,3,12,18,10,36,14.288973506476692,3.7190155811459564
Stevenson University,3401,2926,Maryland,Rural,NA,99.99,99.52,100.0,7,4,12,3,2,6,10,6,18,8.04899993203647,1.7786201894532598
Stillman College,675,552,Alabama,Midsize City,NA,96.64,77.08,99.94,2,1,5,1,0,2,3,1,7,2.2188486627827144,1.1637856333595735
Stonehill College,2494,2482,Massachusetts,Suburb,private,99.97,98.87,100.0,6,3,10,3,1,5,9,4,15,5.619184094437689,2.4790180284753025
Stony Brook University,17369,16212,New York,Suburb,NA,100.0,100.0,100.0,36,22,63,17,10,30,53,32,93,44.90292410458497,8.248682786718154
Stratford University,1979,471,Virginia,Suburb,NA,99.99,98.48,100.0,6,3,11,3,1,6,9,4,17,7.363722161996828,1.969789718809564
Strayer University - District of Columbia,691,107,District of Columbia,Large City,NA,86.56,67.94,96.85,1,1,2,1,0,1,2,1,3,1.0677020521823772,0.9359217079189397
Suffolk University,5028,4762,Massachusetts,Large City,private,100.0,100.0,100.0,13,7,24,6,3,12,19,10,36,13.626521429011397,4.992553205993977
Sul Ross State University,2292,1378,Texas,Town,NA,100.0,100.0,100.0,28,12,65,10,4,24,38,16,89,37.47153375438612,0.28187886768859743
Sullivan University,2596,1321,Kentucky,Large City,NA,99.87,94.78,100.0,5,2,11,2,1,5,7,3,16,4.80315381856402,1.8482505691382038
Summit Christian College,32,17,Nebraska,Town,NA,1.35,0.58,3.35,0,0,0,0,0,0,0,0,0,0.0013381115730308273,0.012235273754602104
University at Albany,13510,12740,New York,Small City,public,100.0,100.0,100.0,28,17,47,13,7,23,41,24,70,37.258822304574416,3.1679347721310203
Binghamton University,13739,13345,New York,Suburb,public,100.0,100.0,100.0,30,18,53,14,8,26,44,26,79,34.13261419480195,10.366027560895853
SUNY Fredonia,4393,4281,New York,Town,NA,100.0,99.96,100.0,9,5,15,4,2,7,13,7,22,12.571656590135177,0.21093552608889302
SUNY Geneseo,5558,5452,New York,Town,NA,100.0,99.99,100.0,11,7,19,5,3,9,16,10,28,15.805364421154463,0.4314512236667082
Purchase College,4062,3712,New York,Suburb,public,100.0,99.95,100.0,9,5,16,4,2,7,13,7,23,9.329232565501282,3.620903906880689
The College at Brockport,7182,6419,New York,Town,NA,100.0,100.0,100.0,14,9,24,7,4,12,21,13,36,20.45981181135473,0.6549843810464241
Buffalo State,8527,7665,New York,Large City,NA,100.0,100.0,100.0,17,11,29,8,5,14,25,16,43,24.199058872021237,0.9346016402476516
SUNY Cortland,6345,6196,New York,Town,public,100.0,100.0,100.0,13,8,22,6,3,11,19,11,33,17.632859682350446,1.1878589987309651
SUNY Old Westbury,4634,4056,New York,Suburb,public,100.0,99.97,100.0,9,6,15,4,2,7,13,8,22,13.257330487817613,0.06827370274026762
SUNY Oneonta,5940,5828,New York,Town,NA,100.0,100.0,100.0,12,7,20,5,3,10,17,10,30,17.040158516557156,0.25736844053586916
SUNY Oswego,7123,6836,New York,Town,NA,100.0,100.0,100.0,14,9,24,7,4,12,21,13,36,20.37264987520866,0.4928539393256907
SUNY Plattsburgh,5353,4894,New York,Town,public,100.0,99.99,100.0,10,6,18,5,3,8,15,9,26,14.800096757603095,0.4572162742317345
SUNY Potsdam,3323,3196,New York,Town,public,99.99,99.72,100.0,7,4,11,3,2,5,10,6,16,9.323421769758212,0.38197281876749756
SUNY College of Environmental Science and Forestry,1791,1737,New York,Midsize City,NA,99.68,96.47,100.0,4,2,7,2,1,3,6,3,10,4.390056183890514,1.3356662798719248
SUNY Empire State College,9810,3772,New York,Suburb,NA,100.0,100.0,100.0,20,12,34,9,5,16,29,17,50,26.752903601101156,2.592342729006996
SUNY Polytechnic Institute,2179,1859,New York,Suburb,NA,99.82,97.88,100.0,4,3,7,2,1,3,6,4,10,6.330861962076392,0.0
SUNY Maritime College,1640,1581,New York,Large City,public,99.73,96.54,100.0,4,2,7,2,1,4,6,3,11,3.5039098330721106,2.4047275789846467
SusquehanNA University,2354,2283,Pennsylvania,Town,NA,99.98,98.93,100.0,6,3,11,3,1,5,9,4,16,2.3219511395057433,6.009983265364783
Swarthmore College,1581,1573,Pennsylvania,Suburb,NA,99.89,96.71,100.0,5,2,10,2,1,5,7,3,15,0.4345897854689894,6.309667460872957
Sweet Briar College,320,314,Virginia,Suburb,NA,78.46,49.91,96.28,1,0,2,1,0,1,2,0,3,0.8351154235074862,0.6948996859756413
Syracuse University,15248,14675,New York,Midsize City,NA,100.0,100.0,100.0,41,22,77,19,10,37,60,32,114,18.47251966722428,40.62756368887948
Tabor College,712,554,Kansas,Town,private,95.69,76.69,99.9,2,1,5,1,0,2,3,1,7,0.22333797712792833,2.901741012626267
Talladega College,782,762,Alabama,Town,NA,98.38,84.75,99.99,3,1,6,1,1,3,4,2,9,2.3121647280399316,1.7930454332543835
Tarleton State University,11290,8429,Texas,Town,NA,100.0,100.0,100.0,137,59,322,51,20,120,188,79,442,187.17274868610818,0.6854205197004992
Taylor University,2111,1840,IndiaNA,Town,NA,99.78,95.91,100.0,4,2,8,2,1,4,6,3,12,2.1707716336184397,3.9275681170804684
Temple University,29583,26643,Pennsylvania,Large City,NA,100.0,100.0,100.0,54,30,105,25,13,50,79,43,155,46.51559337136416,32.84572645085457
Tennessee State University,6504,5431,Tennessee,Large City,NA,100.0,99.99,100.0,16,7,39,7,3,18,23,10,57,16.172618714997274,7.034094015048017
Tennessee Technological University,9365,8259,Tennessee,Town,NA,100.0,100.0,100.0,23,9,56,10,3,25,33,12,81,31.370487066017628,1.1431428190698105
Tennessee Wesleyan University,931,863,Tennessee,Town,NA,97.21,75.42,99.98,2,1,6,1,0,3,3,1,9,2.886496676424598,0.6817567449457829
Texas A&M InterNAtioNAl University,6800,5191,Texas,Large City,public,100.0,100.0,100.0,83,36,195,31,12,72,114,48,267,113.50731086120014,0.15867517127873318
